Sampler:TPESampler
(48, 5, 13, 98, 42, 11), 19.0
(12, 20, 6, 14, 34, 30), 25.0
(29, 93, 35, 46, 79, 81), 22.0
(98, 53, 53, 26, 84, 4), None
(3, 41, 19, 72, 73, 93), 22.0
(13, 40, 12, 80, 13, 89), None
(53, 83, 41, 93, 21, 83), None
(29, 23, 78, 44, 82, 56), 25.0
(19, 86, 13, 19, 81, 44), None
(1, 97, 93, 97, 36, 68), None
(1, 98, 12, 3, 81, 44), 21.0
(59, 89, 38, 17, 73, 78), 24.0
(37, 22, 13, 22, 21, 18), None
(2, 53, 23, 3, 2, 38), None
(98, 47, 25, 62, 96, 45), 27.0
(2, 66, 80, 26, 45, 61), 23.0
(71, 60, 8, 32, 53, 23), 23.0
(98, 74, 67, 11, 20, 98), None
(93, 24, 64, 88, 53, 18), 21.0
(70, 32, 70, 10, 30, 82), None
(45, 80, 1, 9, 24, 92), 22.0
(7, 53, 26, 76, 57, 4), 24.0
(37, 22, 54, 98, 7, 7), None
(48, 49, 2, 46, 65, 81), 21.0
(13, 76, 47, 72, 2, 73), 18.0
(81, 22, 94, 62, 31, 19), 20.0
(71, 4, 46, 43, 20, 24), 26.0
(94, 31, 43, 67, 50, 19), 23.0
(33, 24, 76, 60, 88, 39), 22.0
(2, 83, 63, 64, 64, 34), None
(82, 22, 40, 85, 19, 63), 18.0
(50, 51, 34, 20, 34, 93), None
(42, 91, 4, 77, 97, 66), 20.0
(80, 20, 17, 10, 25, 41), 23.0
(11, 44, 35, 55, 53, 90), 24.0
(18, 90, 61, 28, 23, 85), 22.0
(11, 12, 43, 11, 11, 1), None
(2, 26, 43, 52, 21, 87), 25.0
(91, 48, 45, 88, 56, 52), 20.0
(26, 5, 4, 13, 75, 17), 25.0
(64, 97, 9, 65, 43, 39), 22.0
(3, 12, 87, 37, 63, 6), 24.0
(71, 33, 31, 35, 21, 74), 24.0
(53, 10, 97, 67, 85, 39), 19.0
(43, 15, 34, 32, 54, 31), 22.0
(35, 22, 58, 92, 10, 5), 22.0
(12, 23, 51, 85, 26, 87), 21.0
(49, 31, 88, 57, 70, 23), 22.0
(19, 99, 13, 50, 70, 13), None
(8, 65, 56, 86, 29, 73), 25.0
(77, 5, 87, 2, 39, 67), 22.0
(4, 62, 76, 63, 95, 57), 20.0
(17, 97, 19, 59, 95, 79), 20.0
(8, 37, 35, 79, 32, 1), 20.0
(47, 89, 51, 28, 14, 46), 26.0
(47, 3, 88, 89, 2, 85), 21.0
(57, 60, 75, 14, 77, 97), 19.0
(9, 58, 29, 81, 36, 5), 22.0
(76, 42, 63, 5, 47, 27), 23.0
(20, 46, 71, 71, 0, 4), None
(36, 19, 65, 24, 69, 14), 22.0
(45, 54, 23, 81, 79, 64), 23.0
(86, 52, 8, 86, 35, 45), None
(4, 60, 29, 91, 99, 30), 18.0
(4, 3, 27, 78, 82, 30), 20.0
(68, 9, 81, 22, 67, 22), None
(71, 18, 5, 12, 66, 13), 18.0
(11, 27, 71, 95, 4, 33), 23.0
(65, 8, 99, 18, 21, 27), 22.0
(6, 23, 41, 55, 52, 95), 23.0
(17, 72, 96, 56, 31, 62), 20.0
(56, 31, 15, 3, 23, 51), 24.0
(62, 24, 94, 15, 50, 52), 24.0
(15, 97, 65, 16, 24, 10), 26.0
(48, 81, 60, 29, 54, 15), 20.0
(93, 84, 67, 24, 79, 77), 25.0
(39, 14, 2, 14, 0, 93), None
(60, 57, 9, 86, 81, 62), 18.0
(24, 66, 57, 25, 56, 4), 25.0
(33, 73, 6, 6, 73, 77), None
(42, 97, 27, 69, 28, 73), 19.0
(8, 91, 60, 3, 63, 66), 23.0
(69, 16, 97, 40, 58, 58), None
(43, 55, 72, 83, 89, 41), 22.0
(97, 39, 91, 1, 41, 91), None
(64, 18, 80, 33, 33, 11), None
(54, 13, 10, 73, 63, 5), 23.0
(32, 16, 78, 54, 30, 69), 20.0
(22, 99, 77, 63, 91, 60), 20.0
(19, 40, 22, 71, 48, 24), 26.0
(0, 13, 38, 68, 91, 67), 20.0
(32, 61, 36, 49, 64, 82), 22.0
(99, 95, 65, 36, 81, 68), 24.0
(20, 45, 26, 78, 88, 97), 20.0
(84, 64, 25, 71, 1, 0), 17.0
(30, 82, 76, 85, 62, 53), 28.0
(86, 33, 88, 1, 71, 89), 22.0
(75, 27, 87, 27, 69, 41), None
(82, 33, 1, 42, 10, 69), 21.0
(32, 46, 58, 35, 36, 71), 20.0
(43, 78, 70, 7, 24, 77), 25.0
(71, 52, 50, 75, 0, 2), 18.0
(45, 71, 54, 77, 0, 0), None
(56, 44, 33, 75, 0, 0), None
(57, 44, 33, 75, 0, 0), None
(57, 46, 34, 74, 0, 0), None
(92, 46, 20, 21, 18, 29), 20.0
(29, 31, 83, 79, 89, 41), 23.0
(54, 41, 33, 74, 0, 0), None
(57, 47, 35, 74, 0, 0), None
(58, 48, 35, 74, 0, 0), None
(98, 23, 93, 25, 7, 16), 21.0
(57, 46, 35, 74, 0, 0), None
(56, 43, 34, 74, 0, 0), None
(22, 73, 74, 84, 37, 62), 22.0
(80, 97, 43, 67, 11, 46), 22.0
(56, 44, 33, 74, 0, 0), None
(57, 38, 31, 75, 0, 0), None
(59, 48, 35, 74, 0, 0), None
(58, 34, 30, 75, 0, 0), None
(58, 35, 30, 75, 0, 0), None
(57, 45, 34, 74, 0, 0), None
(98, 45, 98, 94, 79, 49), None
(64, 66, 62, 28, 66, 59), None
(37, 96, 60, 41, 22, 90), 20.0
(70, 81, 95, 96, 10, 64), 25.0
(68, 41, 34, 74, 0, 0), None
(48, 22, 91, 11, 73, 89), 20.0
(29, 79, 97, 19, 23, 61), 22.0
(69, 5, 87, 24, 87, 45), None
(31, 93, 96, 18, 90, 30), 24.0
(65, 44, 36, 73, 0, 0), None
(27, 69, 37, 36, 35, 57), 26.0
(41, 87, 22, 32, 85, 97), 25.0
(75, 72, 50, 73, 0, 0), None
(69, 41, 35, 73, 0, 0), None
(54, 98, 25, 0, 82, 67), 24.0
(26, 66, 97, 29, 27, 0), 26.0
(65, 55, 40, 97, 8, 61), 22.0
(93, 47, 36, 77, 0, 0), None
(92, 47, 36, 77, 0, 0), None
(98, 47, 37, 77, 0, 0), None
(49, 1, 79, 6, 8, 18), 27.0
(88, 42, 35, 76, 0, 0), None
(33, 91, 84, 52, 87, 52), None
(83, 45, 35, 75, 0, 0), None
(86, 43, 35, 76, 0, 0), None
(92, 39, 37, 58, 68, 10), 21.0
(27, 58, 2, 55, 55, 97), None
(23, 67, 51, 75, 0, 0), None
(49, 43, 28, 81, 24, 91), 23.0
(31, 46, 41, 75, 0, 0), None
(80, 53, 60, 42, 60, 63), None
(27, 60, 48, 74, 0, 0), None
(34, 46, 41, 75, 0, 0), None
(70, 69, 52, 74, 0, 0), None
(41, 13, 58, 35, 4, 39), 18.0
(17, 46, 31, 97, 65, 48), 18.0
(17, 43, 29, 98, 67, 33), 22.0
(81, 35, 37, 74, 0, 0), None
(44, 49, 61, 75, 0, 5), 22.0
(17, 44, 29, 98, 67, 96), 20.0
(95, 51, 34, 76, 0, 0), None
(23, 62, 51, 41, 39, 31), 20.0
(24, 51, 32, 77, 0, 0), None
(79, 53, 34, 76, 0, 0), None
(84, 12, 64, 77, 95, 91), 21.0
(77, 67, 50, 44, 55, 4), 25.0
(17, 43, 85, 72, 40, 88), 23.0
(17, 38, 98, 44, 70, 6), 22.0
(3, 53, 36, 75, 0, 0), None
(17, 70, 43, 42, 70, 18), None
(90, 0, 66, 93, 28, 94), 19.0
(40, 38, 53, 95, 46, 69), 22.0
(48, 37, 90, 22, 91, 44), 22.0
(74, 21, 62, 89, 73, 3), 26.0
(42, 37, 54, 95, 45, 31), 22.0
(36, 42, 49, 95, 48, 39), 23.0
(35, 43, 49, 95, 49, 18), None
(53, 40, 8, 93, 69, 55), 18.0
(37, 41, 50, 95, 47, 48), 19.0
(32, 46, 47, 94, 50, 5), 24.0
(33, 44, 48, 94, 49, 67), 23.0
(32, 45, 47, 94, 50, 38), 20.0
(72, 29, 11, 89, 50, 57), 20.0
(35, 42, 49, 94, 48, 2), 18.0
(0, 37, 27, 48, 25, 90), 19.0
(2, 26, 54, 90, 75, 49), 24.0
(44, 56, 72, 90, 32, 43), 23.0
(92, 82, 20, 92, 82, 76), None
(52, 54, 4, 98, 64, 50), 22.0
(72, 15, 23, 82, 54, 78), 20.0
(44, 71, 25, 71, 69, 52), None
(0, 17, 95, 44, 93, 52), 20.0
(78, 90, 98, 51, 56, 62), 18.0
(85, 28, 88, 59, 33, 56), 22.0
(11, 97, 61, 95, 80, 80), None
(56, 26, 14, 32, 60, 96), 22.0
(65, 7, 97, 70, 11, 21), 24.0
(37, 66, 51, 71, 6, 57), 18.0
(79, 54, 51, 68, 60, 90), 24.0
(34, 34, 14, 70, 0, 25), None
(35, 14, 0, 95, 74, 33), 20.0
(37, 60, 30, 61, 11, 83), 26.0
(89, 63, 81, 93, 34, 48), 19.0
(41, 50, 38, 32, 16, 0), 31.0
(8, 97, 50, 28, 16, 34), 20.0
(3, 0, 82, 31, 33, 29), 25.0
(30, 75, 64, 1, 79, 75), None
(34, 43, 94, 93, 95, 90), 24.0
(7, 84, 59, 49, 71, 68), 28.0
(26, 10, 96, 75, 58, 9), 20.0
(48, 59, 68, 13, 80, 41), 20.0
(24, 46, 5, 62, 55, 13), 21.0
(29, 45, 38, 92, 60, 99), 25.0
(74, 72, 9, 2, 24, 95), 18.0
(7, 52, 90, 63, 0, 27), 20.0
(93, 92, 19, 73, 3, 97), 27.0
(36, 57, 41, 66, 99, 46), 22.0
(61, 3, 52, 91, 25, 54), 22.0
(63, 14, 44, 22, 57, 92), 25.0
(30, 1, 98, 55, 3, 14), 22.0
(80, 94, 96, 20, 86, 65), 20.0
(94, 71, 40, 45, 2, 63), 21.0
(68, 84, 74, 70, 9, 5), 20.0
(34, 94, 31, 71, 34, 27), None
(98, 30, 89, 5, 5, 98), None
(54, 96, 22, 73, 97, 19), 23.0
(90, 0, 69, 33, 93, 37), 19.0
(96, 65, 27, 34, 23, 68), 20.0
(93, 91, 10, 97, 27, 46), 21.0
(77, 66, 82, 25, 35, 23), 22.0
(32, 67, 91, 38, 5, 33), 20.0
(25, 60, 40, 83, 34, 18), 31.0
(11, 80, 78, 97, 12, 43), 20.0
(43, 2, 26, 68, 89, 73), 22.0
(25, 18, 6, 59, 23, 35), 21.0
(66, 71, 14, 41, 30, 86), 20.0
(60, 94, 18, 82, 2, 52), 21.0
(95, 28, 56, 17, 81, 85), 24.0
(37, 65, 94, 36, 6, 64), 23.0
(45, 80, 2, 68, 64, 63), 20.0
(19, 69, 57, 84, 61, 61), None
(17, 73, 35, 39, 4, 66), 22.0
(93, 20, 34, 20, 28, 26), None
(89, 82, 89, 24, 84, 67), None
(84, 11, 66, 12, 15, 98), 24.0
(66, 48, 56, 14, 33, 78), 25.0
(66, 42, 53, 20, 75, 47), 27.0
(10, 89, 56, 47, 30, 99), 20.0
(68, 81, 37, 30, 47, 71), 22.0
(45, 60, 20, 50, 95, 56), 26.0
(75, 84, 12, 12, 96, 7), None
(77, 93, 21, 52, 17, 84), 24.0
(8, 6, 54, 96, 1, 39), 22.0
(6, 52, 58, 67, 67, 62), None
(89, 96, 91, 30, 81, 27), 20.0
(44, 60, 69, 7, 80, 47), 20.0
(61, 30, 19, 49, 85, 37), 20.0
(2, 9, 5, 73, 83, 56), 20.0
(70, 37, 62, 76, 83, 30), 20.0
(59, 6, 63, 82, 32, 77), 21.0
(3, 82, 6, 36, 47, 91), 20.0
(62, 63, 13, 52, 44, 47), 25.0
(70, 1, 69, 7, 35, 45), 26.0
(33, 82, 12, 48, 23, 69), 20.0
(34, 94, 91, 82, 38, 9), 24.0
(43, 23, 30, 25, 90, 7), 24.0
(42, 25, 76, 41, 16, 67), 23.0
(92, 5, 30, 48, 18, 3), 20.0
(85, 85, 22, 50, 49, 51), None
(27, 95, 10, 51, 71, 94), 29.0
(95, 48, 70, 15, 46, 8), 19.0
(47, 36, 91, 38, 68, 51), 21.0
(51, 7, 94, 37, 14, 82), 22.0
(66, 37, 93, 20, 63, 11), 20.0
(42, 64, 51, 52, 64, 79), None
(18, 18, 84, 17, 12, 58), None
(60, 35, 12, 3, 60, 45), None
(46, 43, 28, 34, 64, 43), None
(49, 48, 56, 98, 56, 61), None
(96, 1, 70, 97, 71, 22), 24.0
(90, 62, 21, 13, 88, 28), 20.0
(11, 56, 85, 11, 50, 15), None
(15, 33, 49, 6, 6, 6), None
(26, 95, 44, 82, 76, 15), 20.0
(57, 1, 53, 14, 40, 90), 20.0
(23, 42, 76, 10, 87, 29), 27.0
(58, 27, 73, 36, 47, 3), 24.0
(72, 65, 82, 93, 12, 67), 25.0
(41, 28, 43, 5, 25, 90), 26.0
(81, 0, 47, 43, 34, 12), 28.0
(71, 55, 20, 91, 97, 64), 26.0
(17, 21, 16, 8, 10, 2), 16.0
(31, 17, 50, 38, 38, 88), None
(34, 96, 72, 32, 74, 56), 24.0
(90, 24, 37, 21, 45, 89), 23.0
(59, 82, 7, 95, 23, 48), 20.0
(28, 35, 64, 2, 81, 5), 23.0
(18, 8, 55, 24, 18, 93), None
(95, 25, 58, 26, 84, 22), 22.0
(78, 75, 8, 26, 40, 82), 18.0
(30, 63, 99, 31, 71, 47), 22.0
(16, 93, 4, 5, 86, 55), 18.0
(44, 15, 88, 91, 1, 80), 16.0
(80, 40, 13, 2, 73, 95), 23.0
(92, 63, 42, 0, 3, 61), 18.0
(20, 72, 40, 71, 70, 86), 29.0
(28, 52, 28, 70, 4, 45), None
(86, 19, 66, 12, 75, 72), 21.0
(92, 38, 29, 84, 60, 90), 26.0
(80, 40, 45, 9, 94, 84), 22.0
(91, 39, 64, 11, 43, 2), 23.0
(98, 29, 58, 41, 4, 14), 18.0
(72, 48, 45, 46, 2, 14), 20.0
(21, 73, 43, 2, 35, 41), 23.0
(49, 56, 77, 28, 77, 33), None
(93, 98, 66, 15, 45, 86), 24.0
(54, 60, 7, 5, 58, 16), 18.0
(93, 4, 26, 49, 91, 82), 25.0
(44, 58, 64, 31, 82, 74), 22.0
(96, 71, 19, 53, 51, 68), 20.0
(5, 35, 56, 27, 97, 9), 20.0
(44, 34, 99, 13, 21, 23), 20.0
(5, 61, 93, 55, 6, 31), 24.0
(68, 60, 15, 67, 21, 14), 20.0
(27, 32, 21, 36, 30, 15), 23.0
(73, 66, 36, 97, 29, 97), None
(48, 38, 62, 65, 2, 56), 25.0
(95, 36, 9, 36, 86, 99), None
(56, 74, 97, 90, 11, 4), 24.0
(3, 81, 49, 37, 7, 52), 20.0
(87, 62, 29, 80, 48, 50), 23.0
(13, 67, 66, 35, 86, 38), 24.0
(51, 66, 52, 62, 44, 3), 19.0
(12, 46, 9, 59, 84, 73), 23.0
(0, 18, 99, 31, 25, 44), 18.0
(37, 5, 69, 30, 73, 95), 22.0
(16, 2, 66, 71, 13, 76), 21.0
(65, 5, 3, 19, 99, 39), 26.0
(18, 66, 7, 54, 3, 95), 22.0
(7, 16, 9, 53, 43, 78), 20.0
(50, 25, 22, 50, 62, 66), None
(34, 45, 70, 89, 65, 26), 18.0
(14, 15, 0, 4, 9, 1), 15.0
(6, 8, 7, 5, 6, 0), None
(7, 40, 48, 19, 5, 9), 26.0
(87, 51, 53, 87, 70, 23), None
(65, 50, 78, 13, 2, 4), 18.0
(16, 92, 84, 91, 60, 26), 21.0
(35, 23, 17, 4, 6, 0), 24.0
(51, 42, 67, 28, 52, 47), 20.0
(89, 49, 99, 37, 39, 43), 19.0
(0, 31, 38, 33, 21, 52), 31.0
(87, 24, 32, 21, 43, 45), 21.0
(40, 21, 50, 35, 56, 69), 24.0
(51, 69, 15, 60, 19, 2), 23.0
(98, 34, 96, 72, 11, 46), 26.0
(52, 4, 17, 14, 71, 80), 29.0
(15, 26, 68, 3, 79, 64), 29.0
(47, 3, 32, 40, 5, 8), 20.0
(60, 11, 17, 90, 91, 95), 22.0
(54, 13, 5, 5, 26, 53), None
(99, 38, 35, 86, 89, 7), 20.0
(27, 24, 38, 72, 16, 74), 28.0
(86, 10, 90, 88, 78, 26), 22.0
(89, 66, 60, 31, 2, 2), None
(8, 40, 33, 85, 27, 50), 19.0
(98, 47, 97, 24, 71, 57), 24.0
(76, 4, 66, 24, 21, 80), 16.0
(57, 94, 44, 92, 63, 69), 24.0
