Sampler:TPESampler
(48, 38, 33), 34.0
(90, 43, 31), 32.0
(99, 39, 51), 23.0
(93, 47, 39), 35.0
(91, 44, 42), 25.0
(94, 43, 38), 28.0
(91, 36, 45), 48.0
(96, 47, 40), 26.0
(90, 1, 54), 30.0
(33, 26, 47), 24.0
(39, 5, 68), 40.0
(50, 2, 37), 26.0
(83, 41, 36), 26.0
(91, 8, 50), 28.0
(85, 42, 48), 24.0
(97, 15, 71), 23.0
(41, 33, 52), 28.0
(95, 45, 48), 32.0
(95, 40, 29), 24.0
(92, 51, 42), 38.0
(85, 44, 39), 28.0
(94, 52, 44), 27.0
(97, 4, 41), 30.0
(27, 2, 64), 26.0
(99, 49, 39), 22.0
(99, 49, 38), 37.0
Sampler:BoTorchSampler
(62, 3, 62), None
(82, 81, 43), 32.0
(10, 74, 59), 28.0
(62, 97, 65), 31.0
(76, 32, 19), 25.0
(83, 70, 18), 28.0
(69, 88, 98), 39.0
(92, 0, 96), 27.0
(16, 14, 32), 40.0
(89, 94, 76), 30.0
(44, 46, 19), 29.0
(82, 39, 2), 22.0
(49, 35, 0), 24.0
(79, 23, 0), 33.0
(38, 40, 16), 32.0
(73, 47, 0), 26.0
(98, 45, 17), 26.0
(15, 35, 51), 32.0
(74, 38, 0), 26.0
(44, 52, 0), 32.0
(81, 42, 36), 26.0
(23, 29, 69), 30.0
(93, 29, 69), 29.0
(90, 39, 0), 25.0
(83, 56, 0), 28.0
(0, 89, 17), 24.0
(0, 72, 0), None
(0, 17, 0), None
(0, 84, 0), None
(0, 54, 0), None
(0, 35, 0), None
(0, 34, 0), None
(0, 74, 0), None
(0, 53, 0), None
(0, 97, 0), None
(0, 78, 0), None
(0, 63, 0), None
(0, 61, 0), None
(0, 47, 0), None
(0, 0, 0), None
(0, 98, 0), None
(0, 29, 0), None
(0, 71, 0), None
(0, 95, 0), None
(0, 12, 0), None
(0, 77, 0), None
(0, 60, 0), None
(0, 67, 0), None
(0, 39, 0), None
(0, 59, 0), None
(0, 75, 0), None
(0, 51, 0), None
(0, 93, 0), None
(0, 45, 0), None
(0, 1, 0), None
(0, 58, 0), None
(0, 13, 0), None
(0, 25, 0), None
(0, 22, 0), None
(0, 43, 0), None
(0, 90, 0), None
(0, 82, 0), None
(0, 38, 0), None
(0, 52, 0), None
(0, 79, 0), None
(0, 30, 0), None
(0, 21, 0), None
(0, 10, 0), None
(0, 15, 0), None
(0, 87, 0), None
(0, 64, 0), None
(0, 83, 0), None
(0, 56, 0), None
(0, 66, 0), None
(0, 6, 0), None
(0, 11, 0), None
(0, 44, 0), None
(0, 7, 0), None
(0, 36, 0), None
(0, 48, 0), None
(0, 94, 0), None
(0, 99, 0), None
(0, 76, 0), None
(0, 19, 0), None
(0, 88, 0), None
(0, 14, 0), None
(0, 4, 0), None
(0, 28, 0), None
(0, 85, 0), None
(0, 16, 0), None
(0, 70, 0), None
(0, 80, 0), None
(0, 57, 0), None
(0, 32, 0), None
(0, 37, 0), None
(0, 73, 0), None
(0, 3, 0), None
(0, 5, 0), None
(0, 9, 0), None
(0, 69, 0), None
(0, 2, 0), None
(0, 33, 0), None
(0, 62, 0), None
(0, 68, 0), None
(0, 55, 0), None
(0, 26, 0), None
(0, 8, 0), None
(0, 24, 0), None
(0, 91, 0), None
(0, 96, 0), None
(0, 23, 0), None
(0, 89, 0), None
(0, 18, 0), None
(0, 27, 0), None
(0, 42, 0), None
(0, 41, 0), None
(0, 31, 0), None
(0, 50, 0), None
(0, 81, 0), None
(0, 46, 0), None
(0, 86, 0), None
(0, 49, 0), None
(0, 92, 0), None
Sampler:TPESampler
(84, 11, 40), 34.0
(65, 73, 30), 34.0
(37, 12, 66), 26.0
(99, 60, 40), 31.0
(93, 30, 24), 24.0
(89, 53, 23), 24.0
(68, 62, 45), 28.0
(40, 83, 19), 26.0
(68, 42, 94), 24.0
(79, 33, 45), 35.0
(9, 99, 3), 27.0
(99, 28, 10), 24.0
(86, 49, 24), 24.0
(50, 24, 62), 20.0
(12, 23, 63), 37.0
(28, 1, 64), 28.0
(52, 20, 83), 24.0
(57, 41, 90), 24.0
(71, 42, 97), 36.0
(0, 0, 76), None
(25, 12, 58), 30.0
(54, 19, 83), 30.0
(54, 36, 80), 38.0
(95, 30, 6), 24.0
(43, 40, 55), 36.0
(61, 51, 72), 35.0
(78, 61, 91), 32.0
(31, 49, 32), 30.0
(93, 29, 11), 24.0
(77, 23, 54), 32.0
(47, 8, 89), 18.0
(47, 8, 11), 38.0
(61, 15, 89), 26.0
(48, 19, 71), 28.0
(34, 8, 85), 26.0
(58, 26, 34), 30.0
(43, 37, 97), 24.0
(90, 30, 8), 26.0
(22, 6, 3), 38.0
(19, 72, 76), 24.0
(13, 76, 69), 24.0
(13, 81, 69), 24.0
(3, 84, 68), 26.0
(85, 37, 22), 24.0
(42, 43, 98), 26.0
(36, 71, 60), 30.0
(51, 97, 88), 37.0
(93, 32, 28), 26.0
(73, 15, 41), 30.0
(45, 20, 93), 26.0
(83, 66, 79), 30.0
(84, 56, 17), 28.0
(64, 47, 47), None
(97, 25, 15), 28.0
(56, 45, 75), 27.0
(39, 16, 85), 32.0
(96, 36, 1), 24.0
(15, 82, 66), 26.0
(67, 3, 95), 30.0
(90, 37, 22), 26.0
(51, 28, 81), 26.0
(24, 12, 76), 24.0
(18, 77, 62), 26.0
(73, 56, 87), 36.0
(33, 10, 93), 33.0
(59, 35, 99), 30.0
(99, 38, 0), 24.0
(8, 89, 52), 24.0
(6, 92, 53), 26.0
(29, 69, 72), 26.0
(20, 56, 79), 38.0
(96, 38, 2), 28.0
(46, 22, 90), 26.0
(54, 51, 84), 34.0
(14, 76, 69), 24.0
(12, 76, 69), 26.0
(17, 81, 57), 24.0
(18, 81, 57), 28.0
(26, 88, 63), 26.0
(82, 32, 15), 32.0
(23, 5, 76), 24.0
(1, 29, 10), 32.0
(9, 94, 1), 22.0
(92, 34, 6), 30.0
(6, 91, 5), 24.0
(8, 96, 5), 29.0
(4, 88, 51), 24.0
(42, 68, 36), 28.0
(10, 64, 66), 24.0
(10, 44, 14), 32.0
(15, 73, 73), None
(14, 4, 68), 34.0
(87, 93, 0), 28.0
(94, 99, 7), 27.0
(99, 26, 2), 28.0
(22, 40, 60), 35.0
(4, 12, 76), 24.0
(5, 0, 11), 35.0
(2, 64, 50), 32.0
(10, 9, 65), 28.0
(16, 84, 74), 30.0
(18, 17, 0), 22.0
(18, 86, 4), 30.0
(88, 93, 8), 28.0
(8, 12, 0), 29.0
(85, 17, 58), 34.0
(90, 13, 27), 28.0
(0, 90, 44), 28.0
(95, 31, 12), 30.0
(21, 20, 56), 28.0
(6, 6, 77), None
(3, 24, 71), 34.0
(97, 28, 9), 25.0
(49, 39, 96), 30.0
(10, 22, 3), 31.0
(38, 17, 78), 27.0
(4, 96, 81), 24.0
(12, 79, 81), 24.0
(99, 97, 1), 27.0
(24, 7, 20), 24.0
(92, 46, 6), 24.0
(26, 47, 18), 28.0
(7, 13, 87), 25.0
(16, 2, 52), 40.0
(19, 73, 60), 28.0
(71, 34, 47), 28.0
(12, 79, 5), 28.0
(4, 95, 66), 24.0
(11, 95, 82), 36.0
(92, 59, 7), 28.0
(7, 89, 80), 23.0
(44, 26, 92), 32.0
(29, 89, 86), 38.0
(14, 78, 69), 37.0
(13, 81, 63), 34.0
(8, 86, 70), 26.0
(63, 86, 61), 28.0
(5, 91, 80), 34.0
(41, 88, 52), 35.0
(7, 94, 49), 30.0
(92, 42, 0), 29.0
(96, 35, 3), 32.0
(32, 99, 66), 35.0
(35, 5, 2), 30.0
(12, 31, 91), 30.0
(81, 29, 83), 28.0
(4, 73, 63), 18.0
(1, 97, 73), 26.0
(6, 71, 13), 32.0
(23, 8, 4), 40.0
(20, 74, 68), 28.0
(16, 80, 64), 30.0
(2, 84, 75), 28.0
(23, 67, 77), 27.0
(9, 75, 94), 30.0
(18, 82, 81), 28.0
(25, 6, 79), 34.0
(4, 10, 72), 40.0
(52, 71, 57), 26.0
(8, 91, 59), 26.0
(14, 77, 70), 26.0
(47, 79, 55), 32.0
(15, 71, 67), 24.0
(18, 84, 64), 26.0
(21, 74, 74), None
(10, 38, 35), 20.0
(2, 53, 38), 28.0
(10, 48, 66), 29.0
(98, 18, 29), 29.0
(12, 22, 63), 38.0
(16, 77, 71), 24.0
(13, 15, 43), 33.0
(9, 75, 54), 28.0
(10, 87, 51), 28.0
(24, 6, 27), 26.0
(6, 64, 99), 26.0
(0, 41, 22), 35.0
(11, 38, 32), 27.0
(4, 69, 21), 30.0
(28, 8, 84), 28.0
(15, 36, 68), 41.0
(7, 90, 25), 31.0
(17, 77, 71), 24.0
(56, 37, 1), 32.0
(16, 73, 62), 28.0
(19, 80, 72), 31.0
(12, 93, 88), 23.0
(5, 92, 88), 22.0
(77, 45, 88), 37.0
(4, 93, 85), 27.0
(6, 92, 90), 30.0
(8, 89, 48), 18.0
(13, 89, 35), 40.0
(9, 33, 41), 28.0
(14, 93, 96), 21.0
(12, 93, 48), 24.0
(50, 94, 96), 35.0
(11, 92, 98), 23.0
(3, 96, 97), 26.0
(10, 90, 93), 40.0
(8, 95, 99), 36.0
(8, 86, 95), 31.0
(96, 98, 97), 32.0
(6, 89, 91), 22.0
(11, 91, 92), 32.0
(14, 94, 88), 24.0
(15, 92, 90), 26.0
(6, 87, 95), 28.0
(11, 59, 65), 28.0
(12, 82, 0), 35.0
(9, 96, 19), 30.0
(74, 3, 31), 28.0
(60, 91, 49), 28.0
(7, 93, 46), 26.0
(14, 84, 93), 30.0
(9, 70, 91), 28.0
(5, 11, 75), 26.0
(17, 12, 77), 24.0
(3, 89, 89), None
(21, 94, 67), 24.0
(18, 76, 70), 24.0
(16, 76, 73), 24.0
(4, 88, 86), 24.0
(14, 39, 88), 35.0
(13, 92, 89), 23.0
(12, 91, 43), 20.0
(7, 92, 83), 31.0
(68, 89, 88), 33.0
(12, 95, 44), 26.0
(10, 90, 40), 16.0
(5, 91, 86), 24.0
(13, 86, 58), 26.0
(44, 90, 40), 30.0
(15, 94, 48), 30.0
(11, 93, 43), 26.0
(9, 96, 39), 23.0
(9, 90, 38), 28.0
(11, 98, 37), 24.0
(8, 15, 41), 26.0
(11, 98, 25), 28.0
(14, 72, 42), 34.0
(6, 87, 53), 28.0
(10, 78, 40), 24.0
(7, 91, 51), 28.0
(99, 94, 46), 26.0
(13, 74, 68), 24.0
(9, 92, 65), 34.0
(48, 96, 97), 45.0
(15, 96, 39), 28.0
(17, 10, 82), 26.0
(12, 92, 45), 26.0
(56, 16, 91), 28.0
(20, 76, 71), 28.0
(19, 88, 73), 28.0
(21, 50, 77), 26.0
(1, 12, 86), 27.0
(17, 95, 2), 22.0
(3, 99, 0), 28.0
(5, 94, 86), 26.0
(10, 98, 37), 24.0
(6, 91, 3), 28.0
(4, 88, 88), None
(65, 89, 5), 22.0
(67, 88, 2), 34.0
(10, 93, 34), 28.0
(13, 95, 94), 24.0
(8, 62, 2), 26.0
(39, 90, 36), 32.0
(17, 85, 4), 28.0
(13, 90, 0), 35.0
(0, 4, 61), 37.0
(62, 92, 91), 34.0
(10, 96, 6), 24.0
(16, 96, 7), 34.0
(37, 90, 2), 26.0
(11, 93, 47), 24.0
(8, 13, 59), 40.0
(89, 7, 15), 40.0
(7, 54, 39), 28.0
(14, 89, 89), None
(12, 94, 43), 20.0
(28, 19, 40), 35.0
(11, 1, 4), 33.0
(86, 94, 44), 29.0
(8, 44, 84), 28.0
(19, 94, 93), 30.0
(12, 98, 36), 30.0
(13, 96, 94), 23.0
(9, 96, 41), 24.0
(6, 96, 43), 30.0
(52, 92, 94), 38.0
(10, 95, 97), 33.0
(12, 99, 38), 26.0
(64, 93, 49), 28.0
(71, 91, 99), 34.0
(9, 97, 45), 30.0
(2, 87, 90), 26.0
(16, 94, 92), 24.0
(3, 99, 32), 26.0
(11, 92, 95), 36.0
(79, 24, 41), 30.0
(18, 85, 78), 36.0
(15, 9, 56), 28.0
(13, 89, 2), 29.0
(7, 88, 81), 24.0
(13, 87, 64), 28.0
(31, 97, 9), 24.0
(34, 27, 90), 28.0
(15, 91, 96), 23.0
(16, 91, 92), 25.0
(11, 90, 96), 28.0
(5, 88, 95), 30.0
(8, 92, 98), 24.0
(94, 95, 94), None
(20, 96, 7), 24.0
(9, 93, 42), 26.0
(9, 90, 42), 28.0
(16, 88, 85), 32.0
(10, 46, 6), 26.0
(5, 92, 87), 22.0
(53, 20, 84), 32.0
(6, 86, 80), 24.0
(5, 96, 90), 23.0
(5, 96, 91), 23.0
(2, 97, 90), 26.0
(5, 92, 92), None
(4, 93, 87), 22.0
(7, 93, 87), 24.0
(0, 90, 88), 24.0
(3, 92, 92), None
(4, 97, 89), 33.0
(7, 94, 97), 28.0
(2, 99, 87), 26.0
(5, 95, 91), 23.0
(7, 91, 96), 23.0
(5, 96, 93), 21.0
(6, 90, 99), 25.0
(8, 92, 96), 23.0
(4, 95, 89), 26.0
(2, 92, 96), 25.0
(5, 97, 94), 27.0
(3, 94, 91), 30.0
(58, 89, 93), 45.0
(5, 95, 90), 26.0
(1, 97, 86), 29.0
(8, 93, 93), None
(5, 99, 89), 29.0
(10, 97, 46), 30.0
(0, 95, 91), 30.0
(6, 91, 99), 25.0
(4, 94, 93), 27.0
(76, 89, 87), 32.0
(3, 85, 91), 24.0
(7, 92, 97), 24.0
(10, 95, 94), 35.0
(8, 90, 44), 34.0
(5, 83, 85), 24.0
(8, 91, 97), 23.0
(66, 93, 4), 28.0
(5, 93, 96), 21.0
(7, 86, 96), 32.0
(41, 88, 0), 26.0
(3, 97, 95), 23.0
(6, 94, 40), 26.0
(70, 90, 98), 39.0
(11, 87, 83), 24.0
(2, 99, 94), 24.0
(7, 93, 35), 38.0
(6, 91, 95), 23.0
(46, 22, 38), 30.0
(4, 97, 91), 20.0
(3, 89, 98), 32.0
(2, 93, 92), 32.0
(1, 97, 89), 28.0
(4, 99, 93), 23.0
(0, 89, 49), 23.0
(4, 98, 2), 23.0
(9, 96, 43), 28.0
(12, 92, 88), 23.0
(14, 30, 45), 32.0
(9, 94, 99), 30.0
(7, 87, 86), 34.0
(8, 90, 33), 28.0
(3, 91, 50), 24.0
(12, 93, 95), 31.0
(6, 88, 47), 22.0
(15, 86, 45), 20.0
(6, 84, 47), 30.0
(5, 85, 3), 28.0
(9, 17, 45), 28.0
(8, 86, 43), 28.0
(4, 98, 47), 28.0
(2, 99, 53), 32.0
(0, 88, 49), 25.0
(60, 57, 43), 32.0
(54, 89, 46), 30.0
(2, 82, 51), 20.0
(2, 85, 50), 28.0
(17, 87, 51), 24.0
(4, 83, 0), 31.0
(0, 81, 55), 26.0
(6, 25, 17), 32.0
(0, 83, 5), 29.0
(74, 87, 42), 34.0
(3, 88, 47), 30.0
(2, 96, 45), 30.0
(4, 96, 47), 26.0
(10, 91, 44), 30.0
(6, 89, 53), 28.0
(36, 86, 48), 30.0
(81, 91, 89), 26.0
(14, 94, 0), 23.0
